Name,Country Code,Day of Week,Start Time Hour,End Time Hour,Start Time Minute, End Time Minute
Portland Café,GB,4,06,00,18,00
Portland Café,GB,5,08,00,16,00
Powder Keg Diplomacy,GB,0,16,00,23,00
Powder Keg Diplomacy,GB,1,16,00,23,00
Powder Keg Diplomacy,GB,2,16,00,23,00
Powder Keg Diplomacy,GB,3,16,00,23,00
Powder Keg Diplomacy,GB,4,16,00,00,00
Powder Keg Diplomacy,GB,5,12,00,00,00
Powder Keg Diplomacy,GB,6,12,00,23,00
Prezzo,GB,0,12,00,23,00
Prezzo,GB,1,12,00,23,00
Prezzo,GB,2,12,00,23,00
Prezzo,GB,3,12,00,23,00
Prezzo,GB,4,12,00,23,00
Prezzo,GB,5,12,00,23,00
Prezzo,GB,6,12,00,22,30
Punjab,GB,0,12,00,23,00
Punjab,GB,1,12,00,23,00
Punjab,GB,2,12,00,23,00
Punjab,GB,3,12,00,23,00
Punjab,GB,4,12,00,23,00
Punjab,GB,5,12,00,23,00
Punjab,GB,6,12,00,22,00
Quilon Restaurant,GB,0,12,00,14,00
Quilon Restaurant,GB,0,18,00,22,30
Quilon Restaurant,GB,1,12,00,14,00
Quilon Restaurant,GB,1,18,00,22,30
Quilon Restaurant,GB,2,12,00,14,00
Quilon Restaurant,GB,2,18,00,22,30
Quilon Restaurant,GB,3,12,00,14,00
Quilon Restaurant,GB,3,18,00,22,30
Quilon Restaurant,GB,4,12,00,14,00
Quilon Restaurant,GB,4,18,00,22,30
Quilon Restaurant,GB,5,12,30,15,00
Quilon Restaurant,GB,5,18,00,22,30
Quilon Restaurant,GB,6,12,30,15,00
Quilon Restaurant,GB,6,18,00,22,00
Rabbit,GB,0,11,00,00,00
Rabbit,GB,1,11,00,00,00
Rabbit,GB,2,11,00,00,00
Rabbit,GB,3,11,00,00,00
Rabbit,GB,4,11,00,00,00
Rabbit,GB,5,11,00,00,00
Rabbit,GB,6,12,00,16,00
Randall & Aubin,GB,0,12,00,23,00
Randall & Aubin,GB,1,12,00,23,00
Randall & Aubin,GB,2,12,00,23,00
Randall & Aubin,GB,3,12,00,23,00
Randall & Aubin,GB,4,12,00,23,00
Randall & Aubin,GB,5,12,00,23,00
Randall & Aubin,GB,6,12,00,22,00
Rasa,GB,0,12,00,15,00
Rasa,GB,0,18,00,22,30
Rasa,GB,1,12,00,15,00
Rasa,GB,1,18,00,22,30
Rasa,GB,2,12,00,15,00
Rasa,GB,2,18,00,22,30
Rasa,GB,3,12,00,15,00
Rasa,GB,3,18,00,22,30
Rasa,GB,4,12,00,15,00
Rasa,GB,4,18,00,22,30
Rasa,GB,5,12,00,15,00
Rasa,GB,5,18,00,22,30
Restaurant Story,GB,1,12,00,17,00
Restaurant Story,GB,1,18,30,23,00
Restaurant Story,GB,2,12,00,17,00
Restaurant Story,GB,2,18,30,23,00
Restaurant Story,GB,3,12,00,17,00
Restaurant Story,GB,3,18,30,23,00
Restaurant Story,GB,4,12,00,17,00
Restaurant Story,GB,4,18,30,23,00
Restaurant Story,GB,5,12,00,17,00
Restaurant Story,GB,5,18,30,23,00
Rinkoff Bakeries,GB,0,08,00,17,00
Rinkoff Bakeries,GB,1,08,00,17,00
Rinkoff Bakeries,GB,2,08,00,17,00
Rinkoff Bakeries,GB,3,08,00,17,00
Rinkoff Bakeries,GB,4,08,00,17,00
Rinkoff Bakeries,GB,5,08,00,17,00
Rinkoff Bakeries,GB,6,08,00,17,00
Roast To Go,GB,1,10,00,17,00
Roast To Go,GB,2,10,00,17,00
Roast To Go,GB,3,10,00,17,00
Roast To Go,GB,4,10,00,18,00
Roast To Go,GB,5,08,00,17,00
Rocca,GB,0,11,00,00,00
Rocca,GB,1,11,00,00,00
Rocca,GB,2,11,00,00,00
Rocca,GB,3,11,00,00,00
Rocca,GB,4,11,00,00,00
Rocca,GB,5,11,00,00,00
Rocca,GB,6,11,00,00,00
Roti King,GB,0,12,00,15,00
Roti King,GB,0,17,00,22,00
Roti King,GB,1,12,00,15,00
Roti King,GB,1,17,00,22,00
Roti King,GB,2,12,00,15,00
Roti King,GB,2,17,00,22,00
Roti King,GB,3,12,00,15,00
Roti King,GB,3,17,00,22,00
Roti King,GB,4,12,00,15,00
Roti King,GB,4,17,00,22,00
Roti King,GB,5,12,00,15,00
Roti King,GB,5,17,00,22,00
Royal China,GB,0,12,00,23,00
Royal China,GB,1,12,00,23,00
Royal China,GB,2,12,00,23,00
Royal China,GB,3,12,00,23,00
Royal China,GB,4,12,00,23,30
Royal China,GB,5,12,00,23,30
Royal China,GB,6,11,00,22,00
Royal Oak,GB,0,10,00,23,00
Royal Oak,GB,1,10,00,23,00
Royal Oak,GB,2,10,00,23,00
Royal Oak,GB,3,10,00,23,00
Royal Oak,GB,4,10,00,23,00
Royal Oak,GB,5,10,00,23,00
Royal Oak,GB,6,12,00,21,00
Ruby,GB,0,12,00,18,00
Ruby,GB,1,12,00,18,00
Ruby,GB,2,12,00,18,00
Ruby,GB,3,12,00,18,00
Ruby,GB,4,12,00,18,00
Rules Restaurant,GB,0,12,00,23,30
Rules Restaurant,GB,1,12,00,23,30
Rules Restaurant,GB,2,12,00,23,30
Rules Restaurant,GB,3,12,00,23,30
Rules Restaurant,GB,4,12,00,23,30
Rules Restaurant,GB,5,12,00,23,30
Rules Restaurant,GB,6,12,00,22,30
Sagar,GB,0,12,00,23,00
Sagar,GB,1,12,00,23,00
Sagar,GB,2,12,00,23,00
Sagar,GB,3,12,00,23,00
Sagar,GB,4,12,00,23,00
Sagar,GB,5,12,00,23,00
Sagar,GB,6,12,00,22,00
Sager + Wilde - Hackney Road,GB,0,17,00,00,00
Sager + Wilde - Hackney Road,GB,1,17,00,00,00
Sager + Wilde - Hackney Road,GB,2,17,00,00,00
Sager + Wilde - Hackney Road,GB,3,17,00,00,00
Sager + Wilde - Hackney Road,GB,4,17,00,00,00
Sager + Wilde - Hackney Road,GB,5,12,00,00,00
Sager + Wilde - Hackney Road,GB,6,12,00,00,00
Salt Bar,GB,0,11,00,01,00
Salt Bar,GB,1,11,00,01,00
Salt Bar,GB,2,11,00,01,00
Salt Bar,GB,3,11,00,01,00
Salt Bar,GB,4,11,00,01,00
Salt Bar,GB,5,11,00,01,00
Salt Bar,GB,6,12,00,01,00
Salt Yard,GB,0,12,00,23,00
Salt Yard,GB,1,12,00,23,00
Salt Yard,GB,2,12,00,23,00
Salt Yard,GB,3,12,00,23,00
Salt Yard,GB,4,12,00,23,00
Salt Yard,GB,5,17,00,23,00
Salvation in Noodles,GB,0,18,00,23,00
Salvation in Noodles,GB,1,18,00,23,00
Salvation in Noodles,GB,2,18,00,23,00
Salvation in Noodles,GB,3,18,00,23,00
Salvation in Noodles,GB,4,18,00,23,00
Salvation in Noodles,GB,5,12,00,23,00
Salvation in Noodles,GB,6,12,00,23,00
San Carlo Cicchetti,GB,0,08,00,23,30
San Carlo Cicchetti,GB,1,08,00,23,30
San Carlo Cicchetti,GB,2,08,00,23,30
San Carlo Cicchetti,GB,3,08,00,23,30
San Carlo Cicchetti,GB,4,08,00,23,30
San Carlo Cicchetti,GB,5,08,00,23,30
San Carlo Cicchetti,GB,6,08,00,23,30
Sandwich Shop,GB,0,05,30,19,00
Sandwich Shop,GB,1,05,30,19,00
Sandwich Shop,GB,2,05,30,19,00
Sandwich Shop,GB,3,05,30,19,00
Sandwich Shop,GB,4,05,30,19,00
Sandwich Shop,GB,5,06,00,19,00
Sandwich Shop,GB,6,06,00,19,00
Santorini Restaurant,GB,0,12,30,23,00
Santorini Restaurant,GB,1,12,30,23,00
Santorini Restaurant,GB,2,12,30,23,00
Santorini Restaurant,GB,3,12,30,23,00
Santorini Restaurant,GB,4,12,30,23,00
Santorini Restaurant,GB,5,12,30,23,00
Santorini Restaurant,GB,6,12,30,23,00
Saporitalia,GB,0,12,00,23,00
Saporitalia,GB,1,12,00,23,00
Saporitalia,GB,2,12,00,23,00
Saporitalia,GB,3,12,00,23,00
Saporitalia,GB,4,12,00,23,00
Saporitalia,GB,5,12,00,23,00
Saporitalia,GB,6,12,00,23,00
Sardo,GB,0,12,00,15,00
Sardo,GB,0,18,00,23,00
Sardo,GB,1,12,00,15,00
Sardo,GB,1,18,00,23,00
Sardo,GB,2,12,00,15,00
Sardo,GB,2,18,00,23,00
Sardo,GB,3,12,00,15,00
Sardo,GB,3,18,00,23,00
Sardo,GB,4,12,00,15,00
Sardo,GB,4,18,00,23,00
Sardo,GB,5,18,00,23,00
Satay House,GB,0,12,00,15,00
Satay House,GB,0,18,00,23,00
Satay House,GB,1,12,00,15,00
Satay House,GB,1,18,00,23,00
Satay House,GB,2,12,00,15,00
Satay House,GB,2,18,00,23,00
Satay House,GB,3,12,00,15,00
Satay House,GB,3,18,00,23,00
Satay House,GB,4,12,00,15,00
Satay House,GB,4,18,00,23,00
Satay House,GB,5,12,00,15,00
Satay House,GB,5,18,00,23,00
Satay House,GB,6,12,00,15,00
Satay House,GB,6,18,00,23,00
Scalini Restaurant,GB,0,12,00,03,00
Scalini Restaurant,GB,1,12,00,03,00
Scalini Restaurant,GB,2,12,00,03,00
Scalini Restaurant,GB,3,12,00,03,00
Scalini Restaurant,GB,4,12,00,03,00
Scalini Restaurant,GB,5,12,00,03,00
Scalini Restaurant,GB,6,12,00,03,00
Scalini Restaurant,GB,6,19,00,23,30
Scandinavian Kitchen,GB,0,08,00,19,00
Scandinavian Kitchen,GB,1,08,00,19,00
Scandinavian Kitchen,GB,2,08,00,19,00
Scandinavian Kitchen,GB,3,08,00,19,00
Scandinavian Kitchen,GB,4,08,00,19,00
Scandinavian Kitchen,GB,5,10,00,18,00
Scandinavian Kitchen,GB,6,10,00,16,00
Scott's,GB,0,12,00,22,30
Scott's,GB,1,12,00,22,30
Scott's,GB,2,12,00,22,30
Scott's,GB,3,12,00,22,30
Scott's,GB,4,12,00,22,30
Scott's,GB,5,12,00,22,30
Scott's,GB,6,12,00,22,00
Seashell of Lisson Grove,GB,0,12,00,22,30
Seashell of Lisson Grove,GB,1,12,00,22,30
Seashell of Lisson Grove,GB,2,12,00,22,30
Seashell of Lisson Grove,GB,3,12,00,22,30
Seashell of Lisson Grove,GB,4,12,00,22,30
Seashell of Lisson Grove,GB,5,12,00,22,30
Selale,GB,0,08,00,02,00
Selale,GB,1,08,00,02,00
Selale,GB,2,08,00,02,00
Selale,GB,3,08,00,02,00
Selale,GB,4,08,00,02,00
Selale,GB,5,08,00,02,00
Selale,GB,6,08,00,02,00
Sen Viet,GB,0,11,00,15,00
Sen Viet,GB,0,17,00,23,00
Sen Viet,GB,1,11,00,15,00
Sen Viet,GB,1,17,00,23,00
Sen Viet,GB,2,11,00,15,00
Sen Viet,GB,2,17,00,23,00
Sen Viet,GB,3,11,00,15,00
Sen Viet,GB,3,17,00,23,00
Sen Viet,GB,4,11,00,15,00
Sen Viet,GB,4,17,00,23,00
Sen Viet,GB,5,11,00,15,00
Sen Viet,GB,5,17,00,23,00
Sen Viet,GB,6,12,00,16,00
Sen Viet,GB,6,17,00,22,00
Seven Stars,GB,0,11,00,23,00
Seven Stars,GB,1,11,00,23,00
Seven Stars,GB,2,11,00,23,00
Seven Stars,GB,3,11,00,23,00
Seven Stars,GB,4,11,00,23,00
Seven Stars,GB,5,11,00,23,30
Seven Stars,GB,6,12,00,22,30
Shimogamo,GB,1,12,00,14,30
Shimogamo,GB,1,18,00,22,00
Shimogamo,GB,2,12,00,14,30
Shimogamo,GB,2,18,00,22,00
Shimogamo,GB,3,12,00,14,30
Shimogamo,GB,3,18,00,22,00
Shimogamo,GB,4,12,00,14,30
Shimogamo,GB,4,18,00,22,00
Shimogamo,GB,5,12,00,14,30
Shimogamo,GB,5,18,00,22,00
Shimogamo,GB,6,12,00,14,30
Shimogamo,GB,6,18,00,22,00
Shoryu Ramen,GB,0,11,00,00,00
Shoryu Ramen,GB,1,11,00,00,00
Shoryu Ramen,GB,2,11,00,00,00
Shoryu Ramen,GB,3,11,00,00,00
Shoryu Ramen,GB,4,11,00,00,00
Shoryu Ramen,GB,5,11,00,00,00
Shoryu Ramen,GB,6,11,00,22,30
Siam Eatery,GB,0,11,30,20,00
Siam Eatery,GB,1,11,30,20,00
Siam Eatery,GB,2,11,30,20,00
Siam Eatery,GB,3,11,30,20,00
Siam Eatery,GB,4,11,30,20,00
Siam Eatery,GB,5,17,00,20,00
Silk Road,GB,0,17,00,22,30
Silk Road,GB,1,17,00,22,30
Silk Road,GB,2,17,00,22,30
Silk Road,GB,3,17,00,22,30
Silk Road,GB,4,17,00,23,00
Silk Road,GB,5,14,00,23,00
Silk Road,GB,6,14,00,23,00
Simply Indian,GB,0,12,00,14,30
Simply Indian,GB,0,18,00,00,00
Simply Indian,GB,1,12,00,14,30
Simply Indian,GB,1,18,00,00,00
Simply Indian,GB,2,12,00,14,30
Simply Indian,GB,2,18,00,00,00
Simply Indian,GB,3,12,00,14,30
Simply Indian,GB,3,18,00,00,00
Simply Indian,GB,4,12,00,14,30
Simply Indian,GB,4,18,00,00,00
Simply Indian,GB,5,12,00,14,30
Simply Indian,GB,5,18,00,00,00
Simply Indian,GB,6,12,00,14,30
Simply Indian,GB,6,18,00,00,00
Sketch,GB,0,08,00,02,00
Sketch,GB,1,08,00,02,00
Sketch,GB,2,08,00,02,00
Sketch,GB,3,08,00,02,00
Sketch,GB,4,08,00,02,00
Sketch,GB,5,10,00,02,00
Sketch,GB,6,10,00,00,00
Smokehouse,GB,0,16,00,23,00
Smokehouse,GB,1,16,00,23,00
Smokehouse,GB,2,16,00,23,00
Smokehouse,GB,3,16,00,23,00
Smokehouse,GB,4,16,00,23,00
Smokehouse,GB,5,11,00,00,00
Smokehouse,GB,6,12,00,22,00
Social Eating House,GB,0,12,00,14,30
Social Eating House,GB,0,18,00,22,30
Social Eating House,GB,1,12,00,14,30
Social Eating House,GB,1,18,00,22,30
Social Eating House,GB,2,12,00,14,30
Social Eating House,GB,2,18,00,22,30
Social Eating House,GB,3,12,00,14,30
Social Eating House,GB,3,18,00,22,30
Social Eating House,GB,4,12,00,14,30
Social Eating House,GB,4,18,00,22,30
Social Eating House,GB,5,12,00,14,30
Social Eating House,GB,5,18,00,22,30
Spaghetti House,GB,0,12,00,23,00
Spaghetti House,GB,1,12,00,23,00
Spaghetti House,GB,2,12,00,23,00
Spaghetti House,GB,3,12,00,23,00
Spaghetti House,GB,4,12,00,23,00
Spaghetti House,GB,5,12,00,23,00
Spaghetti House,GB,6,12,00,22,30
Spuntino,GB,0,12,00,00,00
Spuntino,GB,1,12,00,00,00
Spuntino,GB,2,12,00,00,00
Spuntino,GB,3,12,00,01,00
Spuntino,GB,4,12,00,01,00
Spuntino,GB,5,12,00,01,00
Spuntino,GB,6,12,00,23,00
Sri Suwoon,GB,0,17,30,23,00
Sri Suwoon,GB,1,17,30,23,00
Sri Suwoon,GB,2,12,00,15,00
Sri Suwoon,GB,2,17,30,23,00
Sri Suwoon,GB,3,12,00,15,00
Sri Suwoon,GB,3,17,30,23,00
Sri Suwoon,GB,4,12,00,15,00
Sri Suwoon,GB,4,17,30,23,00
Sri Suwoon,GB,5,17,30,23,00
St John Bar and Restaurant,GB,0,12,00,17,00
St John Bar and Restaurant,GB,0,18,00,00,00
St John Bar and Restaurant,GB,1,12,00,17,00
St John Bar and Restaurant,GB,1,18,00,00,00
St John Bar and Restaurant,GB,2,12,00,17,00
St John Bar and Restaurant,GB,2,18,00,00,00
St John Bar and Restaurant,GB,3,12,00,17,00
St John Bar and Restaurant,GB,3,18,00,00,00
St John Bar and Restaurant,GB,4,12,00,17,00
St John Bar and Restaurant,GB,4,18,00,00,00
St John Bar and Restaurant,GB,5,18,00,00,00
St John Bar and Restaurant,GB,6,12,30,16,00
St Stephen's Tavern,GB,0,10,00,23,30
St Stephen's Tavern,GB,1,10,00,23,30
St Stephen's Tavern,GB,2,10,00,23,30
St Stephen's Tavern,GB,3,10,00,23,30
St Stephen's Tavern,GB,4,10,00,23,30
St Stephen's Tavern,GB,5,10,00,23,30
St Stephen's Tavern,GB,6,10,30,22,30
Star Kebab House,GB,0,11,30,03,00
Star Kebab House,GB,1,11,30,03,00
Star Kebab House,GB,2,11,30,03,00
Star Kebab House,GB,3,11,30,04,00
Star Kebab House,GB,4,11,30,05,00
Star Kebab House,GB,5,11,30,05,00
Star Kebab House,GB,6,11,30,03,00
Steak & Co.,GB,0,11,00,00,00
Steak & Co.,GB,1,11,00,00,00
Steak & Co.,GB,2,11,00,00,00
Steak & Co.,GB,3,11,00,00,00
Steak & Co.,GB,4,11,00,00,00
Steak & Co.,GB,5,11,00,00,00
Steak & Co.,GB,6,11,00,00,00
Sunday,GB,1,08,30,18,00
Sunday,GB,2,08,30,18,00
Sunday,GB,3,08,30,18,00
Sunday,GB,4,08,30,18,00
Sunday,GB,5,09,00,18,00
Sunday,GB,6,09,00,18,00
Sushi Surprise,GB,0,11,30,15,00
Sushi Surprise,GB,0,17,00,21,00
Sushi Surprise,GB,1,11,30,15,00
Sushi Surprise,GB,1,17,00,21,00
Sushi Surprise,GB,2,11,30,15,00
Sushi Surprise,GB,2,17,00,21,00
Sushi Surprise,GB,3,11,30,15,00
Sushi Surprise,GB,3,17,00,21,00
Sushi Surprise,GB,4,11,30,15,00
Sushi Surprise,GB,4,17,00,21,00
Sushi Surprise,GB,5,13,00,21,00
Sömine,GB,0,06,00,06,00
Sömine,GB,1,06,00,06,00
Sömine,GB,2,06,00,06,00
Sömine,GB,3,06,00,06,00
Sömine,GB,4,06,00,06,00
Sömine,GB,5,06,00,06,00
Sömine,GB,6,06,00,06,00
Taberna do Mercado,GB,0,12,00,22,00
Taberna do Mercado,GB,1,12,00,22,00
Taberna do Mercado,GB,2,12,00,22,00
Taberna do Mercado,GB,3,12,00,22,00
Taberna do Mercado,GB,4,12,00,22,00
Taberna do Mercado,GB,5,12,00,22,00
Taberna do Mercado,GB,6,12,00,20,00
Tapas Brindisa,GB,0,10,00,23,30
Tapas Brindisa,GB,1,10,00,23,30
Tapas Brindisa,GB,2,10,00,23,30
Tapas Brindisa,GB,3,10,00,23,30
Tapas Brindisa,GB,4,10,00,23,30
Tapas Brindisa,GB,5,09,00,23,30
Tapas Brindisa,GB,6,10,00,22,00
Tas Pide,GB,0,00,00,23,30
Tas Pide,GB,1,00,00,23,30
Tas Pide,GB,2,00,00,23,30
Tas Pide,GB,3,00,00,23,30
Tas Pide,GB,4,00,00,23,30
Tas Pide,GB,5,00,00,23,30
Tas Pide,GB,6,00,00,22,30
Tas Restaurant,GB,0,12,00,23,30
Tas Restaurant,GB,1,12,00,23,30
Tas Restaurant,GB,2,12,00,23,30
Tas Restaurant,GB,3,12,00,23,30
Tas Restaurant,GB,4,12,00,23,30
Tas Restaurant,GB,5,12,00,23,30
Taste Of Siam,GB,0,12,00,23,00
Taste Of Siam,GB,1,12,00,23,00
Taste Of Siam,GB,2,12,00,23,00
Taste Of Siam,GB,3,12,00,23,00
Taste Of Siam,GB,4,12,00,23,00
Taste Of Siam,GB,5,12,00,23,00
Taste Of Siam,GB,6,12,00,23,00
Tayyabs,GB,0,12,00,23,30
Tayyabs,GB,1,12,00,23,30
Tayyabs,GB,2,12,00,23,30
Tayyabs,GB,3,12,00,23,30
Tayyabs,GB,4,12,00,23,30
Tayyabs,GB,5,12,00,23,30
Tayyabs,GB,6,12,00,23,30
Terroirs,GB,0,12,00,23,00
Terroirs,GB,1,12,00,23,00
Terroirs,GB,2,12,00,23,00
Terroirs,GB,3,12,00,23,00
Terroirs,GB,4,12,00,23,00
Terroirs,GB,5,12,00,23,00
Terry's Cafe,GB,0,07,00,14,00
Terry's Cafe,GB,1,07,00,14,00
Terry's Cafe,GB,2,07,00,14,00
Terry's Cafe,GB,3,07,00,14,00
Terry's Cafe,GB,4,07,00,14,00
Terry's Cafe,GB,5,07,30,12,00
Texture,GB,1,12,00,16,30
Texture,GB,1,18,30,23,00
Texture,GB,2,12,00,16,30
Texture,GB,2,18,30,23,00
Texture,GB,3,12,00,16,30
Texture,GB,3,18,30,23,00
Texture,GB,4,12,00,16,30
Texture,GB,4,18,30,23,00
Texture,GB,5,12,00,16,30
Texture,GB,5,18,30,23,00
Thai Taste,GB,0,12,00,15,00
Thai Taste,GB,0,18,00,23,00
Thai Taste,GB,1,12,00,15,00
Thai Taste,GB,1,18,00,23,00
Thai Taste,GB,2,12,00,15,00
Thai Taste,GB,2,18,00,23,00
Thai Taste,GB,3,12,00,15,00
Thai Taste,GB,3,18,00,23,00
Thai Taste,GB,4,12,00,15,00
Thai Taste,GB,4,18,00,23,00
Thai Taste,GB,5,12,00,15,00
Thai Taste,GB,5,18,00,23,00
Thai Taste,GB,6,12,00,15,00
Thai Taste,GB,6,18,00,22,00
Thali,GB,0,12,00,15,00
Thali,GB,0,18,30,23,30
Thali,GB,1,12,00,15,00
Thali,GB,1,18,30,23,30
Thali,GB,2,12,00,15,00
Thali,GB,2,18,30,23,30
Thali,GB,3,12,00,15,00
Thali,GB,3,18,30,23,30
Thali,GB,4,12,00,15,00
Thali,GB,4,18,30,23,30
Thali,GB,5,12,00,15,00
Thali,GB,5,18,30,23,30
Thali,GB,6,12,00,15,00
Thali,GB,6,18,30,22,30
The Abingdon,GB,0,12,30,22,30
The Abingdon,GB,1,12,30,23,00
The Abingdon,GB,2,12,30,23,00
The Abingdon,GB,3,12,30,23,00
The Abingdon,GB,4,12,30,23,00
The Abingdon,GB,5,12,30,23,00
The Abingdon,GB,6,12,30,22,00
The Alchemist,GB,0,08,00,00,00
The Alchemist,GB,1,08,00,00,00
The Alchemist,GB,2,08,00,00,00
The Alchemist,GB,3,08,00,01,00
The Alchemist,GB,4,08,00,01,00
The Alchemist,GB,5,12,00,02,00
The Anchor and Hope,GB,0,12,00,14,30
The Anchor and Hope,GB,0,18,00,22,30
The Anchor and Hope,GB,1,12,00,14,30
The Anchor and Hope,GB,1,18,00,22,30
The Anchor and Hope,GB,2,12,00,14,30
The Anchor and Hope,GB,2,18,00,22,30
The Anchor and Hope,GB,3,12,00,14,30
The Anchor and Hope,GB,3,18,00,22,30
The Anchor and Hope,GB,4,12,00,14,30
The Anchor and Hope,GB,4,18,00,22,30
The Anchor and Hope,GB,5,12,00,14,30
The Anchor and Hope,GB,5,18,00,22,30
The Anchor and Hope,GB,6,12,00,17,00
The Ape & Bird,GB,0,12,00,23,30
The Ape & Bird,GB,1,12,00,23,30
The Ape & Bird,GB,2,12,00,23,30
The Ape & Bird,GB,3,12,00,23,30
The Ape & Bird,GB,4,12,00,23,30
The Ape & Bird,GB,5,12,00,23,30
The Ape & Bird,GB,6,12,00,22,30
The Cow,GB,0,12,00,23,00
The Cow,GB,1,12,00,23,00
The Cow,GB,2,12,00,23,00
The Cow,GB,3,12,00,23,00
The Cow,GB,4,12,00,23,00
The Cow,GB,5,12,00,23,00
The Cow,GB,6,12,00,22,30
The Crooked Well,GB,0,17,00,00,00
The Crooked Well,GB,1,12,30,00,00
The Crooked Well,GB,2,12,30,00,00
The Crooked Well,GB,3,12,30,00,00
The Crooked Well,GB,4,12,30,01,00
The Crooked Well,GB,5,12,30,01,00
The Crooked Well,GB,6,12,30,23,00
The Crown and Sceptre,GB,0,07,30,23,30
The Crown and Sceptre,GB,1,07,30,23,30
The Crown and Sceptre,GB,2,07,30,23,30
The Crown and Sceptre,GB,3,07,30,23,30
The Crown and Sceptre,GB,4,07,30,23,30
The Crown and Sceptre,GB,5,07,30,23,30
The Crown and Sceptre,GB,6,07,30,23,30
The Culpeper,GB,0,11,00,00,00
The Culpeper,GB,1,11,00,00,00
The Culpeper,GB,2,11,00,00,00
The Culpeper,GB,3,11,00,00,00
The Culpeper,GB,4,11,00,02,00
The Culpeper,GB,5,11,00,02,00
The Culpeper,GB,6,11,00,23,00
The Dairy,GB,1,18,00,22,00
The Dairy,GB,2,12,00,15,00
The Dairy,GB,2,18,00,22,00
The Dairy,GB,3,12,00,15,00
The Dairy,GB,3,18,00,22,00
The Dairy,GB,4,12,00,15,00
The Dairy,GB,4,18,00,22,00
The Dairy,GB,5,10,00,15,00
The Dairy,GB,5,18,00,22,00
The Dairy,GB,6,10,00,15,00
The Dock Seafood Restaurant,GB,0,12,00,15,00
The Dock Seafood Restaurant,GB,0,18,00,22,00
The Dock Seafood Restaurant,GB,1,12,00,15,00
The Dock Seafood Restaurant,GB,1,18,00,22,00
The Dock Seafood Restaurant,GB,2,12,00,15,00
The Dock Seafood Restaurant,GB,2,18,00,22,00
The Dock Seafood Restaurant,GB,3,12,00,15,00
The Dock Seafood Restaurant,GB,3,18,00,22,00
The Dock Seafood Restaurant,GB,4,12,00,15,00
