Name,Country Code,Day of Week,Start Time,End Time
Farmhouse Kings Cross,AU,5,1830,2030
Farmhouse Kings Cross,AU,6,1400,1830
The Kettle Black,AU,0,0700,1600
The Kettle Black,AU,1,0700,1600
The Kettle Black,AU,2,0700,1600
The Kettle Black,AU,3,0700,1600
The Kettle Black,AU,4,0700,1600
The Kettle Black,AU,5,0800,1600
The Kettle Black,AU,6,0800,1600
Ciao Italia,AU,1,1700,2200
Ciao Italia,AU,2,1700,2200
Ciao Italia,AU,3,1700,2200
Ciao Italia,AU,4,1700,2200
Ciao Italia,AU,5,1700,2200
Gusto Food,AU,1,0700,1500
Gusto Food,AU,2,0700,1500
Gusto Food,AU,3,0700,1500
Gusto Food,AU,4,0700,1500
Gusto Food,AU,5,0700,1500
Gusto Food,AU,6,0700,1400
Architects and Heroes,AU,0,0630,1830
Architects and Heroes,AU,1,0630,1830
Architects and Heroes,AU,2,0630,1830
Architects and Heroes,AU,3,0630,1830
Architects and Heroes,AU,4,0630,1830
Architects and Heroes,AU,5,0630,1830
Meeka Restaurant,AU,1,1800,0000
Meeka Restaurant,AU,2,1800,0000
Meeka Restaurant,AU,3,1800,0000
Meeka Restaurant,AU,4,0600,0000
Meeka Restaurant,AU,5,0600,0000
4Fourteen,AU,1,1200,1500
4Fourteen,AU,1,1800,0000
4Fourteen,AU,2,1200,1500
4Fourteen,AU,2,1800,0000
4Fourteen,AU,3,1200,1500
4Fourteen,AU,3,1800,0000
4Fourteen,AU,4,1200,1500
4Fourteen,AU,4,1800,0000
4Fourteen,AU,5,1200,1500
4Fourteen,AU,5,1800,0000
4Fourteen,AU,6,1200,1800
Chur Burger,AU,0,1130,1700
Chur Burger,AU,1,1130,2200
Chur Burger,AU,2,1130,2200
Chur Burger,AU,3,1130,2200
Chur Burger,AU,4,1130,2200
Chur Burger,AU,5,1130,2200
Maya Da Dhaba,AU,0,1800,2300
Maya Da Dhaba,AU,1,1800,2300
Maya Da Dhaba,AU,2,1800,2300
Maya Da Dhaba,AU,3,1800,2300
Maya Da Dhaba,AU,4,1800,2300
Maya Da Dhaba,AU,5,1800,2300
Maya Da Dhaba,AU,6,1800,2300
Nomad,AU,0,1800,0000
Nomad,AU,1,1800,0000
Nomad,AU,2,1200,1500
Nomad,AU,2,1800,0000
Nomad,AU,3,1200,1500
Nomad,AU,3,1800,0000
Nomad,AU,4,1200,1500
Nomad,AU,4,1800,0000
Nomad,AU,5,1200,1500
Nomad,AU,5,1730,0000
Porteño,AU,0,1800,2300
Porteño,AU,1,1800,2300
Porteño,AU,2,1800,2300
Porteño,AU,3,1800,2300
Porteño,AU,4,1800,2300
Porteño,AU,5,1800,2300
Rustic Pearl,AU,0,0800,1700
Rustic Pearl,AU,1,0800,1700
Rustic Pearl,AU,2,0800,1700
Rustic Pearl,AU,3,0800,1700
Rustic Pearl,AU,4,0800,2200
Rustic Pearl,AU,5,0800,2200
Rustic Pearl,AU,6,0800,1700
Alfredo Authentic Italian Restaurant,AU,0,1200,1500
Alfredo Authentic Italian Restaurant,AU,0,1800,2200
Alfredo Authentic Italian Restaurant,AU,1,1200,1500
Alfredo Authentic Italian Restaurant,AU,1,1800,2200
Alfredo Authentic Italian Restaurant,AU,2,1200,1500
Alfredo Authentic Italian Restaurant,AU,2,1800,2200
Alfredo Authentic Italian Restaurant,AU,3,1200,1500
Alfredo Authentic Italian Restaurant,AU,3,1800,2200
Alfredo Authentic Italian Restaurant,AU,4,1200,1500
Alfredo Authentic Italian Restaurant,AU,4,1800,2200
Alfredo Authentic Italian Restaurant,AU,5,1800,2200
Cafe Del Mar,AU,0,1200,0000
Cafe Del Mar,AU,1,1200,0000
Cafe Del Mar,AU,2,1200,0000
Cafe Del Mar,AU,3,1200,0000
Cafe Del Mar,AU,4,1200,0000
Cafe Del Mar,AU,5,1200,0000
Cafe Del Mar,AU,6,1200,2200
Cargo Bar & Lounge,AU,0,1130,0000
Cargo Bar & Lounge,AU,1,1130,0000
Cargo Bar & Lounge,AU,2,1130,0000
Cargo Bar & Lounge,AU,3,1130,0400
Cargo Bar & Lounge,AU,4,1130,0400
Cargo Bar & Lounge,AU,5,1130,0400
Cargo Bar & Lounge,AU,6,1130,0000
Casa Ristorante Italiano,AU,0,1100,0000
Casa Ristorante Italiano,AU,1,1100,0000
Casa Ristorante Italiano,AU,2,1100,0000
Casa Ristorante Italiano,AU,3,1100,0000
Casa Ristorante Italiano,AU,4,1100,0000
Casa Ristorante Italiano,AU,5,2000,0000
Casa Ristorante Italiano,AU,6,2000,0000
Eat Love Pizza,AU,0,1100,2300
Eat Love Pizza,AU,1,1100,2300
Eat Love Pizza,AU,2,1100,2300
Eat Love Pizza,AU,3,1100,2300
Eat Love Pizza,AU,4,1100,2300
Eat Love Pizza,AU,5,1100,2300
Eat Love Pizza,AU,6,1100,2300
Guylian Belgium Chocolate  Cafe,AU,0,0800,0000
Guylian Belgium Chocolate  Cafe,AU,1,0800,0000
Guylian Belgium Chocolate  Cafe,AU,2,0800,0000
Guylian Belgium Chocolate  Cafe,AU,3,0800,0000
Guylian Belgium Chocolate  Cafe,AU,4,0800,0000
Guylian Belgium Chocolate  Cafe,AU,5,0800,0000
Guylian Belgium Chocolate  Cafe,AU,6,0800,0000
I Thai,AU,0,1100,2230
I Thai,AU,1,1100,2230
I Thai,AU,2,1100,2230
I Thai,AU,3,1100,2230
I Thai,AU,4,1100,2230
I Thai,AU,5,1100,2230
I Thai,AU,6,1100,2230
Minx Gentlemen's Bar & Restaurant,AU,1,1800,0200
Minx Gentlemen's Bar & Restaurant,AU,2,1800,0200
Minx Gentlemen's Bar & Restaurant,AU,3,1800,0200
Minx Gentlemen's Bar & Restaurant,AU,4,1600,0200
Angel Cafe Bar-Licensed,AU,0,0600,1700
Angel Cafe Bar-Licensed,AU,1,0600,1700
Angel Cafe Bar-Licensed,AU,2,0600,1700
Angel Cafe Bar-Licensed,AU,3,0600,1700
Angel Cafe Bar-Licensed,AU,4,0600,1700
Bar Pho,AU,0,0800,1700
Bar Pho,AU,1,0800,1700
Bar Pho,AU,2,0800,1700
Bar Pho,AU,3,0800,1700
Bar Pho,AU,4,0800,1700
Chapter Five Espresso,AU,0,0500,1500
Chapter Five Espresso,AU,1,0500,1500
Chapter Five Espresso,AU,2,0500,1500
Chapter Five Espresso,AU,3,0500,1500
Chapter Five Espresso,AU,4,0500,1500
Chapter Five Espresso,AU,5,0600,1300
Chapter Five Espresso,AU,6,0600,1300
Delhi By The Way,AU,1,1700,2300
Delhi By The Way,AU,2,1700,2300
Delhi By The Way,AU,3,1700,2300
Delhi By The Way,AU,4,1200,1500
Delhi By The Way,AU,4,1700,2300
Delhi By The Way,AU,5,1200,1500
Delhi By The Way,AU,5,1700,2300
Delhi By The Way,AU,6,1200,1500
Delhi By The Way,AU,6,1700,2300
Dera-Uma,AU,0,1130,2200
Dera-Uma,AU,1,1130,2200
Dera-Uma,AU,2,1130,2200
Dera-Uma,AU,3,1130,2200
Dera-Uma,AU,4,1130,2200
Dera-Uma,AU,5,1130,2200
Dera-Uma,AU,6,1130,2200
Dumpling Avenue,AU,0,1100,2000
Dumpling Avenue,AU,1,1100,2000
Dumpling Avenue,AU,2,1100,2000
Dumpling Avenue,AU,3,1100,2000
Dumpling Avenue,AU,4,1100,2000
Dumpling Avenue,AU,5,1100,1900
Fairmont Restaurant,AU,0,1200,1500
Fairmont Restaurant,AU,1,1200,1500
Fairmont Restaurant,AU,2,1200,1500
Fairmont Restaurant,AU,3,1200,1500
Fairmont Restaurant,AU,4,1200,1500
Fork & Grind,AU,0,0700,1700
Fork & Grind,AU,1,0700,1700
Fork & Grind,AU,2,0700,1700
Fork & Grind,AU,3,0700,1700
Fork & Grind,AU,4,0700,1700
Fork & Grind,AU,5,0700,1500
FORTYTWO Restaurant/Cafe,AU,0,1000,1430
FORTYTWO Restaurant/Cafe,AU,1,1000,1430
FORTYTWO Restaurant/Cafe,AU,2,1000,1430
FORTYTWO Restaurant/Cafe,AU,3,1000,2100
FORTYTWO Restaurant/Cafe,AU,4,1000,2100
FORTYTWO Restaurant/Cafe,AU,5,0900,2100
FORTYTWO Restaurant/Cafe,AU,6,0900,2100
Jack And The Bean Stalk,AU,0,0700,1600
Jack And The Bean Stalk,AU,1,0700,1600
Jack And The Bean Stalk,AU,2,0700,1600
Jack And The Bean Stalk,AU,3,0700,1600
Jack And The Bean Stalk,AU,4,0700,1600
Jack And The Bean Stalk,AU,5,0700,1600
Jack And The Bean Stalk,AU,6,0800,1600
Jardin St James,AU,0,0700,1600
Jardin St James,AU,1,0700,1600
Jardin St James,AU,2,0700,1600
Jardin St James,AU,3,0700,1600
Jardin St James,AU,4,0700,1600
Kosmos Espresso Cafe,AU,0,0600,1600
Kosmos Espresso Cafe,AU,1,0600,1600
Kosmos Espresso Cafe,AU,2,0600,1600
Kosmos Espresso Cafe,AU,3,0600,1600
Kosmos Espresso Cafe,AU,4,0600,1600
Manjits,AU,0,1100,2230
Manjits,AU,1,1100,2230
Manjits,AU,2,1100,2230
Manjits,AU,3,1100,2230
Manjits,AU,4,1100,2230
Manjits,AU,5,1100,2230
Manjits,AU,6,1700,2230
Masala Bowl,AU,0,1100,2200
Masala Bowl,AU,1,1100,2200
Masala Bowl,AU,2,1100,2200
Masala Bowl,AU,3,1100,2200
Masala Bowl,AU,4,1100,2200
Masala Bowl,AU,5,1100,2200
Masala Bowl,AU,6,1100,2200
New Malaya Restaurant,AU,0,1000,2200
New Malaya Restaurant,AU,1,1000,2200
New Malaya Restaurant,AU,2,1000,2200
New Malaya Restaurant,AU,3,1000,2200
New Malaya Restaurant,AU,4,1000,2200
New Malaya Restaurant,AU,5,1000,2200
New Malaya Restaurant,AU,6,1000,2200
Pizza Da Noi,AU,1,1700,2230
Pizza Da Noi,AU,2,1700,2230
Pizza Da Noi,AU,3,1700,2230
Pizza Da Noi,AU,4,1700,2230
Pizza Da Noi,AU,5,1700,2230
Pizza Da Noi,AU,6,1700,2230
Pizza Pesce Birra,AU,0,1730,2100
Pizza Pesce Birra,AU,1,1730,2100
Pizza Pesce Birra,AU,2,1730,2100
Pizza Pesce Birra,AU,3,1730,2100
Pizza Pesce Birra,AU,4,1200,2200
Pizza Pesce Birra,AU,5,1700,2200
Pizza Pesce Birra,AU,6,1200,2200
Rice Workshop,AU,0,0930,1830
Rice Workshop,AU,1,0930,1830
Rice Workshop,AU,2,0930,1830
Rice Workshop,AU,3,0930,2100
Rice Workshop,AU,4,0930,1830
Rice Workshop,AU,5,0930,1830
Rice Workshop,AU,6,1000,1800
Sake Jr,AU,0,0800,1930
Sake Jr,AU,1,0800,1930
Sake Jr,AU,2,0800,1930
Sake Jr,AU,3,0800,2230
Sake Jr,AU,4,0800,1930
Sake Jr,AU,5,0900,1930
Sake Jr,AU,6,1000,1830
SaladWorks,AU,0,0900,1730
SaladWorks,AU,1,0900,1730
SaladWorks,AU,2,0900,1730
SaladWorks,AU,3,0900,1730
SaladWorks,AU,4,0900,1730
SaladWorks,AU,5,0900,1730
SaladWorks,AU,6,0900,1730
Sushi Boy Masaki,AU,0,0800,1900
Sushi Boy Masaki,AU,1,0800,1900
Sushi Boy Masaki,AU,2,0800,1900
Sushi Boy Masaki,AU,3,0800,1900
Sushi Boy Masaki,AU,4,0800,1900
1 Abercrombie Lane,AU,0,0730,1530
1 Abercrombie Lane,AU,1,0730,1530
1 Abercrombie Lane,AU,2,0730,1530
1 Abercrombie Lane,AU,3,0730,1530
1 Abercrombie Lane,AU,4,0730,1530
1912 Dining Bar,AU,0,1600,0000
1912 Dining Bar,AU,1,1600,0000
1912 Dining Bar,AU,2,1600,0000
1912 Dining Bar,AU,3,1600,0000
1912 Dining Bar,AU,4,1600,0000
1912 Dining Bar,AU,5,1600,0000
3 Wise Monkeys Pub,AU,0,1000,0400
3 Wise Monkeys Pub,AU,1,1000,0400
3 Wise Monkeys Pub,AU,2,1000,0400
3 Wise Monkeys Pub,AU,3,1000,0400
3 Wise Monkeys Pub,AU,4,1000,0500
3 Wise Monkeys Pub,AU,5,1000,0500
3 Wise Monkeys Pub,AU,6,1000,0400
360 Bar and Restaurant,AU,0,1200,1430
360 Bar and Restaurant,AU,0,1630,2300
360 Bar and Restaurant,AU,1,1200,1430
360 Bar and Restaurant,AU,1,1630,2300
360 Bar and Restaurant,AU,2,1200,1430
360 Bar and Restaurant,AU,2,1630,2300
360 Bar and Restaurant,AU,3,1200,1430
360 Bar and Restaurant,AU,3,1630,2300
360 Bar and Restaurant,AU,4,1200,1430
360 Bar and Restaurant,AU,4,1630,0000
360 Bar and Restaurant,AU,5,1630,0000
360 Bar and Restaurant,AU,6,1630,0000
678 Korean Bbq,AU,0,1100,0000
678 Korean Bbq,AU,1,1100,0000
678 Korean Bbq,AU,2,1100,0000
678 Korean Bbq,AU,3,1100,0000
678 Korean Bbq,AU,4,1100,0000
678 Korean Bbq,AU,5,1100,0000
678 Korean Bbq,AU,6,1100,0000
Abb Air,AU,0,1100,0100
Abb Air,AU,1,1100,0100
Abb Air,AU,2,1100,0100
Abb Air,AU,3,1100,0100
Abb Air,AU,4,1100,0100
Abb Air,AU,5,1100,0100
Abb Air,AU,6,1100,0100
Aero Cafe & Bar,AU,0,0800,2300
Aero Cafe & Bar,AU,1,0800,2300
Aero Cafe & Bar,AU,2,0800,2300
Aero Cafe & Bar,AU,3,0800,2300
Aero Cafe & Bar,AU,4,0800,2300
Aero Cafe & Bar,AU,5,1000,2300
Aero Cafe & Bar,AU,6,1000,2200
Akaneya Japanese Restaurant,AU,0,1130,2100
Akaneya Japanese Restaurant,AU,1,1130,2100
Akaneya Japanese Restaurant,AU,2,1130,2100
Akaneya Japanese Restaurant,AU,3,1130,2100
Akaneya Japanese Restaurant,AU,4,1130,2100
Akaneya Japanese Restaurant,AU,5,1730,2100
Alice's Makan,AU,0,0930,1900
Alice's Makan,AU,1,0930,1900
Alice's Makan,AU,2,0930,1900
Alice's Makan,AU,3,0930,1900
Alice's Makan,AU,4,0930,1900
Alpha Gourmet Cafe,AU,0,0530,1730
Alpha Gourmet Cafe,AU,1,0530,1730
Alpha Gourmet Cafe,AU,2,0530,1730
Alpha Gourmet Cafe,AU,3,0530,1730
Alpha Gourmet Cafe,AU,4,0530,1730
Alpha Gourmet Cafe,AU,5,0600,1430
Alpha Gourmet Cafe,AU,6,0600,0630
Alpha Restaurant,AU,0,0730,1030
Alpha Restaurant,AU,0,1200,2300
Alpha Restaurant,AU,1,0730,1030
Alpha Restaurant,AU,1,1200,2300
Alpha Restaurant,AU,2,0730,1030
Alpha Restaurant,AU,2,1200,2300
Alpha Restaurant,AU,3,0730,1030
Alpha Restaurant,AU,3,1200,2300
Alpha Restaurant,AU,4,0730,1030
Alpha Restaurant,AU,4,1200,2300
Alpha Restaurant,AU,5,1200,2300
Alpha Restaurant,AU,6,1200,2300
Ambar,AU,0,0700,2000
Ambar,AU,1,0700,2000
Ambar,AU,2,0700,2000
Ambar,AU,3,0700,2300
Ambar,AU,4,0700,2300
ARIA Restaurant Sydney,AU,0,1200,1430
ARIA Restaurant Sydney,AU,0,1730,2300
ARIA Restaurant Sydney,AU,1,1200,1430
ARIA Restaurant Sydney,AU,1,1730,2300
ARIA Restaurant Sydney,AU,2,1200,1430
ARIA Restaurant Sydney,AU,2,1730,2300
ARIA Restaurant Sydney,AU,3,1200,1430
ARIA Restaurant Sydney,AU,3,1730,2300
ARIA Restaurant Sydney,AU,4,1200,1430
ARIA Restaurant Sydney,AU,4,1730,2300
ARIA Restaurant Sydney,AU,5,1700,2300
ARIA Restaurant Sydney,AU,6,1800,2200
Arisun Express,AU,0,1100,1500
Arisun Express,AU,1,1100,1500
Arisun Express,AU,2,1100,1500
Arisun Express,AU,3,1100,1500
Arisun Express,AU,4,1100,1500
Arisun Express,AU,5,1100,1500
Arisun Express,AU,6,1100,1200
Arisun,AU,0,1030,0200
Arisun,AU,1,1030,0200
Arisun,AU,2,1030,0200
Arisun,AU,3,1030,0200
Arisun,AU,4,1030,0200
Arisun,AU,5,1030,0200
Arisun,AU,6,1030,0200
Assámm,AU,0,1100,2000
Assámm,AU,1,1100,2000
Assámm,AU,2,1100,2000
Assámm,AU,3,1100,2200
Assámm,AU,4,1100,2100
Assámm,AU,5,1100,2100
Assámm,AU,6,1100,2000
Avenue Road Cafe,AU,0,0600,1630
Avenue Road Cafe,AU,1,0600,1630
Avenue Road Cafe,AU,2,0600,1630
Avenue Road Cafe,AU,3,0600,1630
Avenue Road Cafe,AU,4,0600,1630
Avenue Road Cafe,AU,5,0600,1630
Avenue Road Cafe,AU,6,0600,1630
Baker Bros,AU,0,0700,1600
Baker Bros,AU,1,0700,1600
Baker Bros,AU,2,0700,1600
Baker Bros,AU,3,0700,2130
Baker Bros,AU,4,0700,2130
Baker Bros,AU,5,0800,1500
Bambini Trust Cafe & Wine Room,AU,0,0700,1100
Bambini Trust Cafe & Wine Room,AU,0,1200,1500
Bambini Trust Cafe & Wine Room,AU,0,1730,2230
Bambini Trust Cafe & Wine Room,AU,1,0700,1100
Bambini Trust Cafe & Wine Room,AU,1,1200,1500
Bambini Trust Cafe & Wine Room,AU,1,1730,2230
Bambini Trust Cafe & Wine Room,AU,2,0700,1100
Bambini Trust Cafe & Wine Room,AU,2,1200,1500
Bambini Trust Cafe & Wine Room,AU,2,1730,2230
Bambini Trust Cafe & Wine Room,AU,3,0700,1100
Bambini Trust Cafe & Wine Room,AU,3,1200,1500
Bambini Trust Cafe & Wine Room,AU,3,1730,2230
Bambini Trust Cafe & Wine Room,AU,4,0700,1100
Bambini Trust Cafe & Wine Room,AU,4,1200,1500
Bambini Trust Cafe & Wine Room,AU,4,1730,2230
Bambini Trust Cafe & Wine Room,AU,5,1730,2230
BANG Street Food,AU,1,1800,0000
BANG Street Food,AU,2,1800,0000
BANG Street Food,AU,3,1800,0000
BANG Street Food,AU,4,1200,0000
BANG Street Food,AU,5,1200,0000
Bar Tapavino,AU,0,1200,2330
Bar Tapavino,AU,1,1200,2330
Bar Tapavino,AU,2,1200,2330
Bar Tapavino,AU,3,1200,2330
Bar Tapavino,AU,4,1200,2330
Bar Tapavino,AU,5,1700,2330
Barista & Cook,AU,0,0600,1600
Barista & Cook,AU,1,0600,1600
Barista & Cook,AU,2,0600,1600
Barista & Cook,AU,3,0600,1600
Barista & Cook,AU,4,0600,1600
Barista & Cook,AU,5,0800,1500
Barista & Cook,AU,6,0800,1500
Barrio Cellar,AU,0,1600,2300
Barrio Cellar,AU,1,1600,2300
Barrio Cellar,AU,2,1200,0000
Barrio Cellar,AU,3,1200,0100
Barrio Cellar,AU,4,1200,0300
Barrio Cellar,AU,5,1700,0300
Basket Brothers,AU,0,0630,1500
Basket Brothers,AU,1,0630,1500
Basket Brothers,AU,2,0630,1500
Basket Brothers,AU,3,0630,1500
Basket Brothers,AU,4,0630,1500
Basket Brothers,AU,5,0630,1400
Basket Brothers,AU,6,0630,1400
Bathers Pavilion Restaurant,AU,0,0000,1200
Bathers Pavilion Restaurant,AU,1,0000,1200
Bathers Pavilion Restaurant,AU,2,0000,1200
Bathers Pavilion Restaurant,AU,3,0000,1200
Bathers Pavilion Restaurant,AU,4,0000,1200
Bathers Pavilion Restaurant,AU,5,0000,1200
Bathers Pavilion Restaurant,AU,6,0000,1200
BBQ King,AU,0,1000,0000
BBQ King,AU,1,1000,0000
BBQ King,AU,2,1000,0000
BBQ King,AU,3,1000,0000
BBQ King,AU,4,1000,0000
BBQ King,AU,5,1000,0000
BBQ King,AU,6,1000,0000
Bennelong,AU,0,1730,2200
Bennelong,AU,1,1730,2200
Bennelong,AU,2,1730,2200
Bennelong,AU,3,1200,1400
Bennelong,AU,3,1730,2230
Bennelong,AU,4,1200,1400
Bennelong,AU,4,1730,2200
Bennelong,AU,5,1200,1400
Bennelong,AU,5,1730,2200
Bennelong,AU,6,1200,1400
Bennelong,AU,6,1730,2200
Bertoni Ristorante and Bar,AU,0,0630,1700
Bertoni Ristorante and Bar,AU,1,0630,1700
Bertoni Ristorante and Bar,AU,2,0630,1700
Bertoni Ristorante and Bar,AU,3,0630,1700
Bertoni Ristorante and Bar,AU,4,0630,1700
Big Bite on Pitt,AU,0,0600,1500
Big Bite on Pitt,AU,1,0600,1500
Big Bite on Pitt,AU,2,0600,1500
Big Bite on Pitt,AU,3,0600,1500
Big Bite on Pitt,AU,4,0600,1500
Bistro Papillon,AU,0,1200,1500
Bistro Papillon,AU,0,1800,2200
Bistro Papillon,AU,1,1200,1500
Bistro Papillon,AU,1,1800,2200
Bistro Papillon,AU,2,1200,1500
Bistro Papillon,AU,2,1800,2200
Bistro Papillon,AU,3,1200,1500
Bistro Papillon,AU,3,1800,2200
Bistro Papillon,AU,4,1200,1500
Bistro Papillon,AU,4,1800,2200
Bistro Papillon,AU,5,1800,2200
Bistroteque,AU,0,0600,1800
Bistroteque,AU,1,0600,1800
Bistroteque,AU,2,0600,1800
Bistroteque,AU,3,0600,1800
Bistroteque,AU,4,0600,1800
Bistroteque,AU,5,0700,1200
BLACK Bar & Grill,AU,1,1730,2130
BLACK Bar & Grill,AU,2,1730,2130
BLACK Bar & Grill,AU,3,1730,2130
BLACK Bar & Grill,AU,4,1200,1500
BLACK Bar & Grill,AU,4,1730,2200
BLACK Bar & Grill,AU,5,1730,2200
BLACK Bar & Grill,AU,6,1200,1500
BLACK Bar & Grill,AU,6,1730,2130
Black Sugar,AU,0,0700,1700
Black Sugar,AU,1,0700,1700
Black Sugar,AU,2,0700,1700
Black Sugar,AU,3,0700,1700
Black Sugar,AU,4,0700,1700
Blaq Piq,AU,0,0700,1600
Blaq Piq,AU,1,0700,1600
Blaq Piq,AU,2,0700,1600
Blaq Piq,AU,3,0700,1600
Blaq Piq,AU,4,0700,1600
Blaq Piq,AU,5,0800,1400
BlueBird Coffee,AU,0,0730,2000
BlueBird Coffee,AU,1,0730,2000
BlueBird Coffee,AU,2,0730,2000
BlueBird Coffee,AU,3,0730,2130
BlueBird Coffee,AU,4,0730,2230
BlueBird Coffee,AU,5,1000,2200
BlueBird Coffee,AU,6,1000,2200
Botanic Gardens Restaurant,AU,0,1200,1500
Botanic Gardens Restaurant,AU,1,1200,1500
Botanic Gardens Restaurant,AU,2,1200,1500
Botanic Gardens Restaurant,AU,3,1200,1500
Botanic Gardens Restaurant,AU,4,1200,1500
Botanic Gardens Restaurant,AU,5,0930,1130
Botanic Gardens Restaurant,AU,5,1200,1500
Botanic Gardens Restaurant,AU,6,0930,1130
Botanic Gardens Restaurant,AU,6,1200,1500
Bowery Lane,AU,0,0700,2200
Bowery Lane,AU,1,0700,2200
Bowery Lane,AU,2,0700,2200
Bowery Lane,AU,3,0700,0000
Bowery Lane,AU,4,0700,0000
Bowery Lane,AU,5,1700,0000
Braza Churrascaria,AU,0,1200,1530
Braza Churrascaria,AU,0,1700,2330
Braza Churrascaria,AU,1,1200,1530
Braza Churrascaria,AU,1,1700,2330
Braza Churrascaria,AU,2,1200,1530
Braza Churrascaria,AU,2,1700,2330
Braza Churrascaria,AU,3,1200,1530
Braza Churrascaria,AU,3,1700,2330
Braza Churrascaria,AU,4,1200,1530
Braza Churrascaria,AU,4,1700,2330
Braza Churrascaria,AU,5,1200,1530
Braza Churrascaria,AU,5,1700,2330
Braza Churrascaria,AU,6,1200,1530
Braza Churrascaria,AU,6,1700,2330
Burger10,AU,0,1130,2300
Burger10,AU,1,1130,2300
Burger10,AU,2,1130,2300
Burger10,AU,3,1130,2300
Burger10,AU,4,1130,0000
Burger10,AU,5,1130,0000
Burger10,AU,6,1130,2200
Cafe Cre Asion,AU,0,0700,1600
Cafe Cre Asion,AU,1,0700,1600
Cafe Cre Asion,AU,2,0700,1600
Cafe Cre Asion,AU,3,0700,1600
Cafe Cre Asion,AU,4,0700,1600
Cafe Cre Asion,AU,5,0830,1600
Cafe La Rosa,AU,0,0600,1700
Cafe La Rosa,AU,1,0600,1700
Cafe La Rosa,AU,2,0600,1700
Cafe La Rosa,AU,3,0600,1700
Cafe La Rosa,AU,4,0600,1700
Cafe La Rosa,AU,5,0600,1300
Cafe Opera,AU,0,0630,2230
Cafe Opera,AU,1,0630,2230
Cafe Opera,AU,2,0630,2230
Cafe Opera,AU,3,0630,2230
Cafe Opera,AU,4,0630,2230
Cafe Opera,AU,5,0630,2230
Cafe Opera,AU,6,0630,2230
Cafe Svensson,AU,1,1500,1900
Cafe Svensson,AU,2,1500,2130
Cafe Svensson,AU,3,1100,1900
Cafe Tramezzini,AU,0,0600,1700
Cafe Tramezzini,AU,1,0600,1700
Cafe Tramezzini,AU,2,0600,1700
Cafe Tramezzini,AU,3,0600,1700
Cafe Tramezzini,AU,4,0600,1700
Caffe Due Mondi,AU,0,0630,1800
Caffe Due Mondi,AU,1,0630,1800
Caffe Due Mondi,AU,2,0630,1800
Caffe Due Mondi,AU,3,0630,1800
Caffe Due Mondi,AU,4,0630,1800
Caffe Due Mondi,AU,5,0830,1500
Caffe Tiamo,AU,0,0700,0100
Caffe Tiamo,AU,1,0700,0100
Caffe Tiamo,AU,2,0700,0100
Caffe Tiamo,AU,3,0700,0100
Caffe Tiamo,AU,4,0700,0100
Caffe Tiamo,AU,5,0700,0100
Caffe Tiamo,AU,6,0700,0100
Cantina Bar & Grill,AU,1,1730,0000
Cantina Bar & Grill,AU,2,1730,0000
Cantina Bar & Grill,AU,3,1730,0000
Cantina Bar & Grill,AU,4,1730,0000
Cantina Bar & Grill,AU,5,1200,0000
Cantina Bar & Grill,AU,6,1200,2200
Capital Grill,AU,0,0800,2300
Capital Grill,AU,1,0800,2300
Capital Grill,AU,2,0800,2300
Capital Grill,AU,3,0800,2300
Capital Grill,AU,4,0800,2300
Capital Grill,AU,5,0800,2300
Celsius Coffee Co,AU,0,0730,1430
Celsius Coffee Co,AU,1,0730,1430
Celsius Coffee Co,AU,2,0730,1430
Celsius Coffee Co,AU,3,0730,1430
Celsius Coffee Co,AU,4,0730,1430
Celsius Coffee Co,AU,5,0800,1500
Celsius Coffee Co,AU,6,0800,1500
Chanoma Cafe,AU,0,1100,2200
Chanoma Cafe,AU,1,1100,2200
Chanoma Cafe,AU,2,1100,2200
Chanoma Cafe,AU,3,1100,2200
Chanoma Cafe,AU,4,1100,2200
Chanoma Cafe,AU,5,1100,2200
Chanoma Cafe,AU,6,1100,2200
Chat Thai,AU,0,1000,1800
Chat Thai,AU,1,1000,1800
Chat Thai,AU,2,1000,1800
Chat Thai,AU,3,1000,2000
Chat Thai,AU,4,1000,1800
Chat Thai,AU,5,1000,1700
Chat Thai,AU,0,1100,2130
Chat Thai,AU,1,1100,2130
Chat Thai,AU,2,1100,2130
Chat Thai,AU,3,1100,2130
Chat Thai,AU,4,1100,2200
Chat Thai,AU,5,1100,2200
Chat Thai,AU,6,1100,2200
Chefs Gallery Jamison,AU,0,1130,1430
Chefs Gallery Jamison,AU,1,1130,1430
Chefs Gallery Jamison,AU,2,1130,1430
Chefs Gallery Jamison,AU,3,1130,1500
Chefs Gallery Jamison,AU,4,1130,1500
Chefs Gallery Townhall,AU,0,1130,1500
Chefs Gallery Townhall,AU,0,1730,2200
Chefs Gallery Townhall,AU,1,1130,1500
Chefs Gallery Townhall,AU,1,1730,2200
Chefs Gallery Townhall,AU,2,1130,1500
Chefs Gallery Townhall,AU,2,1730,2200
Chefs Gallery Townhall,AU,3,1130,1500
Chefs Gallery Townhall,AU,3,1730,2230
Chefs Gallery Townhall,AU,4,1130,1500
Chefs Gallery Townhall,AU,4,1730,2230
Chefs Gallery Townhall,AU,5,1130,2230
Chefs Gallery Townhall,AU,6,1130,2200
Chilli Cha Cha,AU,0,1100,2330
Chilli Cha Cha,AU,1,1100,2330
Chilli Cha Cha,AU,2,1100,2330
